sessdef,variable,variable_label,outcome,outcome_label,n,spearman_rho,spearman_p,lo_tercile,mid_tercile,hi_tercile,hi_minus_lo,welch_p,bh_rank,bh_crit,survives_BH05
RTH,B_close_loc,Fri close location in Fri range,seq_low_first,Mon reaches Fri low BEFORE Fri high,467,-0.3722095781232085,8.585352610123986e-17,0.6346153846153846,0.4,0.1987179487179487,-0.4358974358974359,2.6251817122405314e-16,1.0,0.0008333333333333334,True
RTH,B_close_loc,Fri close location in Fri range,dn60_atr,Mon down-excursion in first 60m / ATR,467,-0.24349311743602867,9.917423911588806e-08,0.3144400627240894,0.21445909777902708,0.20347275546686516,-0.11096730725722426,0.00015273284286783124,6.0,0.005000000000000001,True
RTH,B_close_loc,Fri close location in Fri range,net60_atr,Mon (down - up) excursion first 60m / ATR,467,-0.10403848172717645,0.0245526206321026,0.008404293728960455,-0.07197646887241851,-0.060589765102019674,-0.06899405883098013,0.17390752124777542,24.0,0.020000000000000004,False
RTH,B_close_loc,Fri close location in Fri range,ret_close_atr,Mon close - open / ATR,467,0.031890486540474085,0.49177576430071246,0.04063500982879294,0.046729701517073306,0.06370690456653846,0.023071894737745527,0.7679152924420034,52.0,0.043333333333333335,False
RTH,B_close_loc,Fri close location in Fri range,mfe_down_atr,Mon max down-excursion / ATR,467,-0.198660660633792,1.526926007565263e-05,0.556068354253845,0.45283303730942837,0.40005734438388685,-0.1560110098699582,0.007344359448966839,12.0,0.010000000000000002,True
RTH,fri_last_hour_ret_atr,Fri last-hour return / ATR,touch_Blow,Mon touches Fri low,467,-0.206371572193203,6.915723326984033e-06,0.5769230769230769,0.4967741935483871,0.32051282051282054,-0.25641025641025633,3.97336573769152e-06,11.0,0.009166666666666667,True
RTH,fri_last_hour_ret_atr,Fri last-hour return / ATR,seq_low_first,Mon reaches Fri low BEFORE Fri high,467,-0.22987871597434073,5.118524498969612e-07,0.5256410256410257,0.44516129032258067,0.26282051282051283,-0.26282051282051283,1.4472873113035475e-06,7.0,0.005833333333333334,True
RTH,fri_last_hour_ret_atr,Fri last-hour return / ATR,dn60_atr,Mon down-excursion in first 60m / ATR,467,-0.1322734222722234,0.004191426674771875,0.27993294821619846,0.25987998800868195,0.1928501392978555,-0.08708280891834297,0.0014726978638391302,21.0,0.0175,True
RTH,fri_last_hour_ret_atr,Fri last-hour return / ATR,net60_atr,Mon (down - up) excursion first 60m / ATR,467,-0.08924802333097451,0.05393665954280452,-0.02408218311291752,0.00882177278555484,-0.10838359247158959,-0.08430140935867207,0.08908597781201603,31.0,0.025833333333333333,False
RTH,fri_last_hour_ret_atr,Fri last-hour return / ATR,ret_close_atr,Mon close - open / ATR,467,-0.0022166169568546166,0.9618970097472144,0.0894081074102159,-0.021924779501382635,0.08314819517653008,-0.006259912233685827,0.9385848711167577,60.0,0.05,False
